Index	Timecode	Active Area Aspect Ratio	Anamorphic Lens Squeeze Ratio	Aperture Ring T Stop Position	Aperture Value	Aspect Ratio	Audio Bit Depth	Audio Codec	Audio Sampling Rate	Auto Exposure Mode	Auto Focus Sensing Area Setting	Auto White Balance Mode	Camera	Camera Attributes	Camera Knee Point	Camera Knee Slope	Camera Master Black Level	Camera Master Gain Adjustment	Camera Roll Angle	Camera Tilt Angle	Capture FPS	Capture Gamma Equation	Color For Look	Color Primaries	Cooke Distortion Mapping	Cooke Inertial Data	Cooke Protocol User Metadata	Creation Date	Current Focal Length	Drop Frame	Duration	Effective Marker Aspect Ratio	Electrical Extender Magnification	Embedded 3DLUT	End	Entrance Pupil Position	Exposure Index	Far Focus Distance	Focus Distance	Focus Position From Image Plane	Focus Ring Position	Format FPS	Gamma For Look	Gamma for CDL	Horizontal Field of View	Hyperfocal Distance	ISO Sensitivity	Image Orientation	Image Sensor Dimension Effective Height	Image Sensor Dimension Effective Width	Image Sensor Readout Mode	Iris F-Number	Iris Ring Position	Iris T-Number	LED Wall Color Temperature	LED Wall Moire Alert Level	Lens Attributes	Lens Serial Number	Lens Zoom 35mm Still Camera Equivalent	Lens Zoom Actual Focal Length	Light Blend Ratio with LED Wall	Look Process Baked	Macro Setting	Monitoring Base Curve	Monitoring Characteristics	Monitoring Coding Equations	Monitoring Color Primaries	Monitoring Descriptions	ND Filter Wheel	Near Focus Distance	Normalised Zoom Value	Number of Audio Channels	Optical Extender Magnification	Pixel Aspect Ratio	Post-CDL Transform	Pre-CDL Transform	Raw Black Code	Raw Gray Code	Raw White Code	Resolution	Rotary Shutter Mode	Shutter Speed Angle	Shutter Speed Time	Start	Sub Sampling	Tint Correction	UMID	User Frame Line1	User Frame Line2	Video Bit Depth	Video Codec	Video Signal	White Balance	ZEISS eXtended Data	Zoom Ring Position	
470	10:08:11:06	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.592m	59654	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
471	10:08:11:07	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.592m	59658	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
472	10:08:11:08	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.602m	59670	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
473	10:08:11:09	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.613m	59682	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
474	10:08:11:10	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.618m	59693	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
475	10:08:11:11	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.628m	59713	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
476	10:08:11:12	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.649m	59737	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
477	10:08:11:13	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.659m	59765	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
478	10:08:11:14	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.67m	59771	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
479	10:08:11:15	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.67m	59772	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
480	10:08:11:16	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.67m	59772	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
481	10:08:11:17	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.675m	59778	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
482	10:08:11:18	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.681m	59805	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
483	10:08:11:19	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.702m	59826	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
484	10:08:11:20	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.40000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.708m	59828	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
485	10:08:11:21	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.713m	59839	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
486	10:08:11:22	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.60000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.718m	59844	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
487	10:08:11:23	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.40000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.718m	59849	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
488	10:08:12:00	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.40000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.735m	59867	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
489	10:08:12:01	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.40000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.735m	59871	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
490	10:08:12:02	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.40000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.74m	59876	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
491	10:08:12:03	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.40000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.74m	59882	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
492	10:08:12:04	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.746m	59896	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
493	10:08:12:05	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.762m	59908	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
494	10:08:12:06	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.20000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.774m	59928	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
495	10:08:12:07	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.779m	59938	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
496	10:08:12:08	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.30000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.791m	59950	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
497	10:08:12:09	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version4.00				0.00dB	0.10000	0.20000	24p	scene-linear	s-gamut3-cine					2025-08-27 10:07:51		NDF	00:00:26:20	6048:4032	100%		10:08:18:12		500			3.802m	59963	24p	s-log3-cine	s-log3-cine			500	normal	23950um	35925um	ProgressiveFrame	5	27029				 35 61914R CMot		35mm	35mm		false		rec709	rec709	rec709	rec709	ART:SL3SG3C;250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.art	1/4			4	100%	1:1	LUT:250813_MAIN_SLOG3-CINE_VENICE_TO_709_X65.cube	none	512	1504	5472	6048x4032		172.50deg	1/50sec	10:07:51:17		0.00000	060A2B340101010501010D43130000009687100C140906D7143FA6FFFE70E4D1	5504x2306+0+0			X-OCN XT		5200		32768	
